postal_code,building_name,location_description,latitude,longitude
821195,195A The Periwinkle,Level 1 Lift Lobby A,1.40138691564121,103.90608123416
823195,195C The Periwinkle,Level 1 Lift Lobby A,1.40108342244949,103.90676696931
825195,195E The Periwinkle,Level 1 Lift Lobby A,1.40171799238214,103.907177256788
821196,,Level 1 Lift Lobby A,1.39920394199205,103.906740821201
823196,,Level 1 Lift Lobby A,1.39927958510349,103.907497649822
822197,,Level 1 Lift Lobby A,1.40013151118101,103.906647584844
822199,,Level 1 Lift Lobby A,1.39996997980383,103.9057511815
824199,,Level 1 Lift Lobby A,1.40045544227107,103.906207948142
822617,617B Punggol Breeze,Level 1 Lift Lobby A,1.40215672985744,103.912147845948
824617,617D Punggol Breeze,Level 1 Lift Lobby B,1.40161428921505,103.912807967947
822618,618B Punggol Breeze,Level 1 Lift Lobby A,1.40146581977448,103.9121219516
824618,618D Punggol Breeze,Level 1 Lift Lobby B,1.40184131856722,103.911466174026
821619,619A Punggol Breeze,Level 1 Lift Lobby B,1.40260524216302,103.911426719175
821621,,Level 1 Lift Lobby A,1.40104584867517,103.909890616753
822622,622B Punggol Spectra,Level 1 Lift Lobby A,1.40034369782027,103.91054120733
821623,623A Punggol Spectra,Level 1 Lift Lobby A,1.39988482536912,103.91189638413
823623,623C Punggol Spectra,Level 1 Lift Lobby A,1.39963286520916,103.911458504685
821624,624A Punggol Spectra,Level 1 Lift Lobby A,1.40086241223827,103.911368717759
823624,624C Punggol Spectra,Level 1 Lift Lobby A,1.40049144817147,103.911982951019
821632,632A Edgedale Green,Level 1 Lift Lobby A,1.40069547828802,103.913340040874
823632,632C Edgedale Green,Level 1 Lift Lobby A,1.40099011670965,103.912928182723
821633,633A Edgedale Green,Level 1 Lift Lobby A,1.40136967502358,103.913191563768
821635,635A Edgedale Green,Level 1 Lift Lobby A,1.40094910812947,103.913777389579
823635,635C Edgedale Green,Level 1 Lift Lobby A,1.40065432430108,103.914186687161
822636,636B Edgedale Green,Level 1 Lift Lobby A,1.4004079262324,103.913750542513
821666,666A Waterway Woodcress,Level 1 Lift Lobby A,1.40153631153053,103.915077974858
822667,667B Waterway Woodcress,Level B1 Lift Lobby A,1.40211070319784,103.914916619924
821638,638A The Meadows,Level 1 Lift Lobby A,1.40012395686646,103.914871740477
823638,638C The Meadows,Level 1 Lift Lobby A,1.39967633454267,103.915391620725
821641,641A The Meadows,Level 1 Lift Lobby A,1.39855482327723,103.917001591598
824642,642D The Meadows,Level 1 Lift Lobby A,1.39879750995963,103.915845691856
821642,642A The Meadows,Level 1 Lift Lobby A,1.39816276188602,103.916714233829
820643,643 Eastdale,Level 1 Lift Lobby A,1.39731946011017,103.916018571836
820646,646 Eastdale,Level 1 Lift Lobby B,1.398148804861,103.915780890415
820649,649 Eastdale,Level 1 Lift Lobby B,1.39723823677621,103.914915439766
820651,651 Eastdale,Level 1 Lift Lobby B,1.39686683341913,103.915410431349
822663,663B Waterway Sunbeam,Level 1 Lift Lobby A,1.4007712264439,103.917348684837
821664,664A Waterway Sunbeam,Level 1 Lift Lobby A & B,1.39943218267508,103.917510729317
822664,664B Waterway Sunbeam,Level 1 Lift Lobby A,1.40006476990517,103.91785153697
821665,665A Waterway Woodcress,Level B1 Lift Lobby A,1.4022827275187,103.913637732874
823665,665C Waterway Woodcress,Level B1 Lift Lobby A,1.40149164608042,103.914459128885
822666,666B Waterway Woodcress,Level 1 Lift Lobby B,1.40179672508929,103.915278092564
670131,,Level 1 Lift Lobby A,1.37457987035667,103.770871763692
670132,,Level 1 Lift Lobby A,1.37427380230521,103.770688640795
670133,,Level 1 Lift Lobby B,1.37425443630172,103.769865588466
670135,,Level 1 Lift Lobby B,1.37404915665664,103.768885136299
670139,,Level 1 Lift Lobby B,1.37534822344466,103.76965777289
670140,,Level 1 Lift Lobby B,1.37550299063609,103.768952438105
670142,,Level 1 Lift Lobby B,1.37639172444397,103.767912823562
670143,,Level 1 Lift Lobby A,1.37637448213033,103.76732428038
670146,,Level 1 Lift Lobby A,1.3755283858155,103.766185188925
670147,,Level 1 Lift Lobby B,1.37602076586396,103.765490044154
670150,,Level 1 Lift Lobby A,1.37704616042499,103.766883474367
670152,,Level 1 Lift Lobby A,1.3752246947281,103.765922512219
670155,,Level 1 Lift Lobby A,1.37531520951441,103.765028861819
670149,,Level 1 Lift Lobby A,1.37674574870271,103.766707623856
670167,,Level 1 Lift Lobby A,1.37768707307101,103.765102401589
670165,,Level 1 Lift Lobby A,1.37685096970547,103.765123697174
670163,,Level 1 Lift Lobby A,1.37626324137774,103.764450950694
670170,,Level 1 Lift Lobby A,1.37856275551968,103.766097785672
670172,,Level 1 Lift Lobby A,1.37944526563634,103.766667077399
670174,,Level 1 Lift Lobby A,1.38021544120199,103.766302173684
670176,,Level 1 Lift Lobby A,1.37924529892586,103.765881569885
670177,,Level 1 Lift Lobby B,1.38038712496611,103.76535460069
670179,,Level 1 Lift Lobby A,1.37984676162569,103.765075708901
670180,,Level 1 Lift Lobby A,1.37885365730573,103.764775595893
670183,,Level 1 Lift Lobby C,1.3799638356862,103.763048292356
670185,,Level 1 Lift Lobby C,1.37935525582195,103.762296482155
670535,,Level 1 Lift Lobby A,1.38441803266575,103.763328716712
670536,,Level 1 Lift Lobby A,1.38422183055836,103.763766919593
670539,,Level 1 Lift Lobby A,1.38294179147406,103.763248348163
670540,,Level 1 Lift Lobby A,1.38332068673167,103.763601561873
670543,,Level 1 Lift Lobby A,1.38249521044149,103.764046024998
670545,,Level 1 Lift Lobby A,1.38159642060888,103.763496336507
670602,,Level 1 Lift Lobby B,1.38141822253802,103.762739370664
670603,,Level 1 Lift Lobby A,1.38153645835758,103.762138791815
670605,,Level 1 Lift Lobby A,1.38080486799859,103.761856783214
670607,,Level 1 Lift Lobby A,1.38251965138698,103.761516280011
670610,,Level 1 Lift Lobby A,1.38340067966504,103.761236851817
670611,,Level 1 Lift Lobby C,1.38387209680691,103.761859831513
730538,,Level 1 Lift Lobby B,1.4294306974247,103.792147156169
730540,,Level 1 Lift Lobby B,1.42823664623608,103.792686921807
730542,,Level 1 Lift Lobby B,1.42773187485332,103.793625057871
730544,,Level 1 Lift Lobby B,1.42861904395589,103.793093320128
730546,,Level 1 Lift Lobby B,1.42970406750651,103.793970297136
730547,,Level 1 Lift Lobby C,1.43016231215264,103.792987552444
730550,,Level 1 Lift Lobby C,1.4327294591592,103.794777358439
730552,,Level 1 Lift Lobby A,1.43185685578494,103.79530588033
730554,,Level 1 Lift Lobby B,1.43210416367253,103.796490812112
730556,,Level 1 Lift Lobby A,1.43292772923161,103.796012763361
731681,,Level 1 Lift Lobby A,1.43953354132813,103.803797276395
734681,,Level 1 Lift Lobby A,1.4399996612522,103.803592354961
733682,,Level 1 Lift Lobby A,1.44075549422421,103.804264107553
731682,,Level 1 Lift Lobby A,1.44031862988978,103.803284675318
732683,,Level 1 Lift Lobby A,1.44099752205788,103.802849645543
734683,,Level 1 Lift Lobby A,1.44074675290862,103.803139356416
732684,,Level 1 Lift Lobby A,1.44183723559288,103.804766373294
734684,,Level 1 Lift Lobby A,1.44135791662657,103.80450821919
730659,,Level 1 Lift Lobby A,1.43599797313423,103.799065756645
730661,,Level 1 Lift Lobby A,1.43535972120665,103.798833654103
730664,,Level 1 Lift Lobby A,1.43619845734491,103.797798851368
730619,,Level 1 Lift Lobby A,1.43343677091965,103.79805544789
730621,,Level 1 Lift Lobby A,1.43411191997483,103.798080046893
739193,,Level 1 Inside Guard House,1.44111788497835,103.784211863047
828731,River Isles,Level 1 Walkway Near Management Office,1.39666568324455,103.913232871898
18983,Marina Bay Financial Centre (Level 2),Level 40 Inside FMC Agro Office,1.3091316668874,103.891799999957
730623,,Level 1 Lift Lobby A,1.43484925635895,103.798922420494
732624,,Level 1 Lift Lobby A,1.43477316982474,103.799944828159
732625,,Level 1 Lift Lobby A,1.43341655022559,103.800012747868
730627,,Level 1 Lift Lobby A,1.43348537327986,103.801180391147
730629,,Level 1 Lift Lobby A,1.43412645158437,103.801200901409
731628,,Level 1 Lift Lobby A & B,1.43497477389557,103.800850684514
730631,,Level 1 Lift Lobby A,1.4353213863108,103.80139895983
732574,574B Woodlands Glen,Level 1 Lift Lobby A,1.42968120982977,103.79721983981
732572,572B Champions Court,Level 1 Lift Lobby B,1.43160689427922,103.789608911068
731571,571A Champions Court,Level 1 Lift Lobby A,1.43017030750239,103.791091612057
733571,571C Champions Court,Level 1 Lift Lobby B,1.43037573758391,103.789927860576
732569,,Level 1 Lift Lobby A,1.43019888297552,103.789437762791
730502,,Level 1 Between Letterbox,1.43318008766271,103.791790437361
730503,,Level 1 Between Letterbox,1.43249995976888,103.791786711705
730505,,Level 1 Between Letterbox,1.43219452634829,103.791155512188
570184,,Level 1 Lift Lobby B,1.35006712276964,103.85253500527
730508,,Level 1 Between Letterbox,1.43213384772534,103.790580691321
730530,530 Woodlands Vista,Level 1 Lift Lobby A,1.43141120571518,103.79318690573
730532,532 Woodlands Vista,Level 1 Lift Lobby B,1.43080005523895,103.792373236242
730534,534 Woodlands Vista,Level 1 Lift Lobby A,1.4306118648092,103.791674137477
730528,528 Woodlands Vista,Level 1 Lift Lobby B,1.43148927213394,103.792558417494
730536,536 Woodlands Vista,Level 1 Lift Lobby B,1.43144900977713,103.791899146317
730575,,Level 1 Lift Lobby B,1.43118720442285,103.797237729001
730579,,Level 1 Lift Lobby B,1.43071319275918,103.795708910476
730577,,Level 1 Lift Lobby B,1.43096196421541,103.796544744793
730581,,Level 1 Lift Lobby A,1.42989030003699,103.796403905753
730583,,Level 1 Lift Lobby A,1.43039588715816,103.795316786283
730585,,Level 1 Lift Lobby A,1.42920597374185,103.79540833238
730586,,Level 1 Lift Lobby A,1.42861439008497,103.794717960696
730589,,Level 1 Lift Lobby A,1.42774541328112,103.795127473119
732688,,Level 1 Lift Lobby A,1.44346858175011,103.807033335539
734688,,Level 1 Lift Lobby A,1.44341960518743,103.807696359787
736688,,Level 1 Lift Lobby A,1.44416134930045,103.807998180594
733689,,Level 1 Lift Lobby A,1.44481204614487,103.808406093876
735689,,Level 1 Lift Lobby A,1.44392045317552,103.808674247275
736689,,Level 1 Lift Lobby A,1.44357856654871,103.808771154988
733690,,Level 1 Lift Lobby A,1.44298235333791,103.807978941276
735690,,Level 1 Lift Lobby A,1.44216549395902,103.808040672708
736690,,Level 1 Lift Lobby A,1.44268598668095,103.807433131663
732686,,Level 1 Lift Lobby B,1.44263056953759,103.806312715296
733687,,Level 1 Lift Lobby A & B,1.44180897954114,103.806372444994
731687,,Level 1 Lift Lobby A & B,1.44100430753825,103.807223345894
733694,694C Admiralty Grove,Level 1 Lift Lobby A,1.43882273055925,103.80571417998
731694,694A Admiralty Grove,Level 1 Lift Lobby A,1.43905183955493,103.804395663183
733693,693C Admiralty Grove,Level 1 Lift Lobby A,1.43809963308743,103.804429883799
734693,693D Admiralty Grove,Level 1 Lift Lobby A,1.43745676087682,103.804396235952
120311,Trivelis,"Level 1 Lift Lobby B, Near Staircase 2",1.31935456047475,103.7651093416
120311,Trivelis,"Level 1 Lift Lobby A, Near Staircase 1",1.31935456047475,103.7651093416
681815,815A Keat Hong Quad,Level 1 Lift Lobby B,1.37607846692948,103.74690311631
682816,816B Keat Hong Mirage,Level 1 Lift Lobby B,1.37604113515339,103.748460043787
682817,817B Keat Hong Mirage,Level 1 Lift Lobby B,1.37708774602652,103.748768050663
683817,817C Keat Hong Mirage,Level 1 Lift Lobby B,1.37756652387037,103.748989532974
683818,818C Keat Hong Mirage,Level 1 Lift Lobby A,1.37672184041416,103.748150083183
680602,,Level 1 Lift Lobby A,1.39724418317226,103.744501292642
680603,,Level 1 Lift Lobby A,1.39787825146928,103.744363385914
680606,,Level 1 Lift Lobby A,1.39843572591709,103.743819552032
680607,,Level 1 Lift Lobby A,1.39901658579842,103.744182210841
680608,,Level 1 Lift Lobby A,1.39846759912749,103.744645761889
680611,,Level 1 Lift Lobby A,1.39974204768206,103.743861775626
680612,,Level 1 Lift Lobby A,1.40000866051722,103.744352713589
680615,,Level 1 Lift Lobby B,1.40089907208214,103.744889705072
680669,,Level 1 Lift Lobby B,1.40292361646725,103.748268655447
681670,,Level 1 Lift Lobby B,1.4026789634991,103.747562464245
681671,,Level 1 Lift Lobby A,1.40209862661951,103.747897404358
681672,,Level 1 Lift Lobby A,1.4018932058408,103.747364979441
680673,,Level 1 Lift Lobby B,1.40132802512812,103.748136094413
680674,,Level 1 Lift Lobby A,1.40155376414482,103.746994051833
680675,,Level 1 Lift Lobby A,1.40134655668703,103.745990615944
681676,,Level 1 Lift Lobby B,1.4020008434176,103.746684850931
682688,,Level 1 Lift Lobby A,1.40343593772923,103.75033691367
681687,,Level 1 Lift Lobby A,1.40451101735306,103.750161262445
683687,,Level 1 Lift Lobby A,1.40368559369126,103.751204967067
681688,,Level 1 Lift Lobby A,1.40396387456119,103.750566306243
681689,,Level 1 Lift Lobby A,1.40298901385209,103.750320068403
681690,,Level 1 Lift Lobby A,1.40277627634375,103.751539941559
682690,,Level 1 Lift Lobby C,1.40318377742922,103.751873055849
684690,,Level 1 Lift Lobby A,1.40214978725236,103.752101604265
681691,,Level 1 Lift Lobby A,1.40115779753494,103.751471709468
681692,,Level 1 Lift Lobby A,1.4002092135442,103.751271374918
680618,,Level 1 Lift Lobby A,1.4003500962761,103.746992957921
680620,,Level 1 Lift Lobby A,1.39957666181485,103.747100331609
680625,,Level 1 Lift Lobby A,1.39863065232743,103.746034051085
680627,,Level 1 Lift Lobby B,1.39793012120062,103.746086127522
680631,,Level 1 Lift Lobby A,1.39660961102945,103.748105174635
680634,,Level 1 Lift Lobby B,1.39660911377874,103.749729373216
680636,,Level 1 Lift Lobby B,1.39727775331581,103.748932039354
680640,,Level 1 Lift Lobby C,1.39780253841646,103.749623257764
680642,,Level 1 Lift Lobby B,1.39839626401986,103.749200958426
680678,,Level 1 Lift Lobby A,1.40171070184602,103.744092652395
680682,,Level 1 Lift Lobby A,1.4025105391984,103.745291155566
680680,,Level 1 Lift Lobby C,1.40333610825505,103.745131655848
682683,,Level 1 Lift Lobby A,1.40376671076444,103.746257887648
683683,,Level 1 Lift Lobby A,1.40467861884756,103.746314893319
681684,,Level 1 Lift Lobby A,1.40400608389802,103.746767050296
683684,,Level 1 Lift Lobby A,1.40454365827993,103.747282690567
681685,,Level 1 Lift Lobby A,1.40378102388881,103.747662621714
683685,,Level 1 Lift Lobby A,1.40349428170579,103.748677231954
684686,,Level 1 Lift Lobby A,1.40411744569373,103.748355036188
682686,,Level 1 Lift Lobby A,1.40466479917824,103.748504488379
680657,,Level 1 Lift Lobby A,1.40044599472035,103.749872437775
680659,,Level 1 Lift Lobby A,1.40124273911529,103.749394179356
680661,,Level 1 Lift Lobby A,1.40082816093623,103.75056549927
680662,,Level 1 Lift Lobby A,1.40147482251423,103.750791419199
680664,,Level 1 Lift Lobby A,1.40229618504156,103.750438456359
680666,,Level 1 Lift Lobby A,1.40243944111659,103.749920631876
680668,,Level 1 Lift Lobby A,1.40174073824515,103.749496155327
570101,101 Bishan View,Level 1 Lift Lobby B,1.34485915828152,103.848400765185
570104,104 Bishan View,Level 1 Lift Lobby A,1.3456750211197,103.84803290576
570107,107 Bishan View,Level 1 Lift Lobby A,1.34641761420969,103.847920706844
570108,108 Bishan View,Level 1 Lift Lobby A,1.34671498920224,103.847398357544
570110,110 Bishan View,Level 1 Lift Lobby A,1.34740957043624,103.848054589423
570112,112 Bishan View,Level 1 Lift Lobby B,1.34681029782167,103.84904106054
570113,113 Bishan View,Level 1 Lift Lobby A,1.34723185095729,103.848808988875
570115,115 Bishan View,Level 1 Lift Lobby A,1.34791838898824,103.84875012549
570116,116 Bishan View,Level 1 Lift Lobby A,1.3478007201456,103.849316086687
570501,,Level 1 Lift Lobby A,1.34841689796891,103.849077333761
570503,,Level 1 Lift Lobby A,1.34903237530043,103.848047514719
570506,,Level 1 Lift Lobby A,1.34917198788036,103.849165453932
570120,,Level 1 Lift Lobby A,1.34725137775914,103.850848308399
570122,,Level 1 Lift Lobby B,1.34681988418358,103.850614135416
570123,,Level 1 Lift Lobby A,1.34648720621029,103.850461077477
570125,,Level 1 Lift Lobby A,1.34711902955637,103.851553257146
570127,,Level 1 Lift Lobby A,1.34607589409488,103.851694780512
570129,,Level 1 Lift Lobby A,1.3456922669362,103.850399346338
570130,,Level 1 Lift Lobby B,1.34590888814549,103.851015987254
570131,,Level 1 Lift Lobby A,1.34557574781189,103.850945135272
570134,,Level 1 Lift Lobby B,1.34541104764477,103.852079804354
570197,197 Bishan Spring,Level 1 Lift Lobby B,1.34909908028044,103.850673737521
570186,,Level 1 Lift Lobby A,1.34934558612857,103.852578831668
570187,,Level 1 Lift Lobby B,1.34955094936358,103.851544031278
570188,,Level 1 Lift Lobby B,1.34992208546794,103.851754115787
570192,192 Bishan Spring,Level 1 Lift Lobby B,1.34897431725156,103.851306462341
570196,196 Bishan Spring,Level 1 Lift Lobby A,1.34804172728486,103.850726886792
570170,,Level 1 Lift Lobby A,1.34642029733671,103.853592501555
570171,,Level 1 Lift Lobby C,1.34678777068608,103.853709975879
570173,,Level 1 Lift Lobby B,1.3477511871809,103.854258267311
570176,,Level 1 Lift Lobby C,1.34814264813403,103.853911806894
570178,,Level 1 Lift Lobby C,1.34812743111822,103.852330274842
570181,,Level 1 Lift Lobby C,1.34913809640172,103.852878507674
570135,135 Bishan Green,Level 1 Lift Lobby A,1.34456216829423,103.851287598109
570136,136 Bishan Green,Level 1 Lift Lobby A,1.34413413892594,103.851740462088
570138,138 Bishan Green,Level 1 Lift Lobby A,1.34476326355535,103.852206845531
570141,141 Bishan Green,Level 1 Lift Lobby A,1.34515398438819,103.853367119258
570144,144 Bishan Green,Level 1 Lift Lobby A,1.34594126815113,103.853322120107
570146,146 Bishan Green,Level 1 Lift Lobby A,1.34408604869725,103.854147568942
570148,148 Bishan Green,Level 1 Lift Lobby A,1.3442336080746,103.854763632034
570150,150 Bishan Green,Level 1 Lift Lobby A,1.34452706951365,103.855213610381
570151,151 Bishan Green,Level 1 Lift Lobby A,1.34507321944682,103.855542321231
570152,152 Bishan Green,Level 1 Lift Lobby A,1.34565720294218,103.854641447626
572152,152B Golden Jasmine,Level 1 Lift Lobby A,1.3453342006773,103.854098182349
570154,,Level 1 Lift Lobby A,1.34662507482215,103.855033173199
570155,,Level 1 Lift Lobby A,1.3462270923831,103.85590556522
570156,,Level 1 Lift Lobby A,1.34532332600273,103.856581140233
570160,,Level 1 Lift Lobby A,1.34692766254311,103.856353905694
570161,,Level 1 Lift Lobby A,1.34759183482171,103.856411840501
570165,,Level 1 Lift Lobby A,1.3491982286049,103.856194448527
570167,,Level 1 Lift Lobby B,1.34800341123895,103.855395747158
570301,301 Shunfu Gardens,Level 1 Lift Lobby A,1.34935737197469,103.838327333282
570304,304 Shunfu Gardens,Level 1 Lift Lobby B,1.35012170474224,103.837942388222
570306,306 Shunfu Gardens,Level 1 Lift Lobby B,1.35029143230261,103.83930130692
570307,307 Shunfu Gardens,Level 1 Lift Lobby A,1.35048016607758,103.838771255828
570309,309 Shunfu Gardens,Level 1 Lift Lobby A,1.35091296258284,103.837585157698
570312,312 Shunfu Gardens,Level 1 Lift Lobby C,1.35120461586182,103.838716846527
570313,313 Shunfu Gardens,Level 1 Lift Lobby D,1.35147881263426,103.837185216121
310002,2 Kim Keat Court,Level 1 Lift Lobby B,1.33860752552334,103.853515565238
310004,4 Kim Keat Court,Level 1 Lift Lobby C,1.33904479783226,103.85554106336
310006,6 Toa Payoh Court,Level 1 Lift Lobby A,1.33858279721249,103.85719237771
310008,8 Toa Payoh Court,Level 1 Lift Lobby A,1.3378805011388,103.856612802183
310226,226 Toa Payoh Eight,Level 1 Lift Lobby C,1.33951566601807,103.857051021906
310009,9 Toa Payoh Court,Level 1 Lift Lobby B,1.337504820026,103.857839466376
310011,11 Toa Payoh Court,Level 1 Lift Lobby A,1.33723344302177,103.858841063408
310012,12 Toa Payoh Court,Level 1 Lift Lobby C,1.33674610724551,103.857615884177
311014,14A Toa Payoh Court,Level 1 Lift Lobby A,1.3362682080095,103.858315233952
310015,,Level 1 Lift Lobby A,1.33592183813398,103.859058481639
310228,228 Toa Payoh Eight,Level 1 Lift Lobby C,1.33914880025231,103.858779661838
310230,230 Toa Payoh Eight,Level 1 Lift Lobby A,1.33825592680641,103.859303071005
310233,233 Toa Payoh Eight,Level 1 Lift Lobby C,1.33828365922679,103.858467966719
310017,,Level 1 Lift Lobby D,1.33642660399461,103.85660811051
310018,18 Kim Keat Palm,Level 1 Lift Lobby C,1.33575723665506,103.856789628423
310025,,Level 1 Lift Lobby A,1.33356606706026,103.856981751253
310027,,Level 1 Lift Lobby A,1.33227000712346,103.856360426029
310258,,Level 1 Lift Lobby B,1.33284519984898,103.85782877187
300069,69 Moulmein View,Level 1 Lift Lobby B,1.31895176233165,103.850517972593
310194,194 Kim Keat View,Level 1 Lift Lobby D,1.33093933675526,103.858181909317
310241,,Level 1 Lift Lobby A,1.33050536301596,103.855776378989
310244,,Level 1 Lift Lobby A,1.33069367982742,103.85635902134
310247,,Level 1 Lift Lobby A,1.33106275926124,103.855267005685
310248,,Level 1 Lift Lobby A,1.33136716741014,103.855879359987
310250,,Level 1 Lift Lobby A,1.33199426583747,103.856650727575
310251,,Level 1 Lift Lobby A,1.3315468916112,103.85701736179
310255,,Level 1 Lift Lobby A,1.3316593734688,103.857761545923
310034,34 East Payoh Spring,Level 1 Lift Lobby C,1.33479973301368,103.854155463
310037,37 East Payoh Spring,Level 1 Lift Lobby A,1.33452611314579,103.855915402039
229813,Cairnhill Crest,Level 1 Inside Guardhouse,1.30549423358174,103.838806441536
569060,Lek Sun Building,Level 1 Lobby,1.39043210600242,103.849377997833
821201,,Level 1 Lift Lobby B,1.40008546365656,103.903535590833
823201,,Level 1 Lift Lobby A,1.39933148198649,103.903711960348
821202,,Level 1 Lift Lobby A,1.39966422309229,103.904495606279
821204,,Level 1 Lift Lobby A,1.39877827554853,103.902910892565
821203,,Level 1 Lift Lobby A,1.39852428172223,103.903862659308
823204,,Level 1 Lift Lobby A,1.39803321474777,103.90307258196
821205,,Level 1 Lift Lobby A,1.3985226201683,103.902111724631
821206,,Level 1 Lift Lobby A,1.39922535957607,103.901496029963
822207,207B Punggol Sails,Level 1 Lift Lobby A,1.40032558873828,103.900735275237
824207,207D Punggol Sails,Level 1 Lift Lobby A,1.40094652941198,103.900708420292
822208,208B Punggol Sails,Level 1 Lift Lobby A,1.40136153880902,103.901127199853
822209,209B Punggol Crest,Level 1 Lift Lobby A,1.39973051378134,103.900935406518
821210,210A Punggol Crest,Level 1 Lift Lobby A,1.40006828077946,103.900399322855
823210,210C Punggol Crest,Level 1 Lift Lobby B,1.39965440414761,103.899915641085
821212,212A Punggol Waves,Level 1 Lift Lobby A,1.39996056106688,103.898983585947
822212,212B Punggol Waves,Level 1 Lift Lobby A,1.40040423922635,103.899484284229
822213,213B Punggol Waves,Level 1 Lift Lobby A,1.40071962129705,103.898484713692
821211,211A Punggol Ripples,Level 1 Lift Lobby A,1.40175984290477,103.899944356053
824211,211D Punggol Ripples,Level 1 Lift Lobby B,1.40093563151906,103.899198538
821256,256A Punggol Opal,Level 1 Lift Lobby A,1.4060916048068,103.895706618576
823256,256C Punggol Opal,Level 1 Lift Lobby A,1.40540203681824,103.895910481206
823258,258C Punggol Topaz,Level 1 Lift Lobby A,1.40414193190214,103.896363634267
821259,259A Punggol Topaz,Level 1 Lift Lobby B,1.40382339950391,103.895547769394
821260,260A Punggol Topaz,Level 1 Lift Lobby A,1.40479713792879,103.896616087907
823260,260C Punggol Topaz,Level 1 Lift Lobby A,1.40524575016039,103.896410927147
821261,261A Punggol Topaz,Level 1 Lift Lobby A,1.40596991489125,103.896803290622
821265,265A Punggol Emerald,Level 1 Lift Lobby A,1.40566686857539,103.898715616217
823265,265C Punggol Emerald,Level 1 Lift Lobby A,1.40499728975087,103.898518563343
821266,266A Punggol Emerald,Level 1 Lift Lobby B,1.40596071590593,103.897970713861
823266,266C Punggol Emerald,Level 1 Lift Lobby A,1.40515419785373,103.897805221585
821267,267A Punggol Sapphire,Level 1 Lift Lobby A & B,1.4045590871809,103.897504894239
823267,267C Punggol Sapphire,Level 1 Lift Lobby A,1.40429080195672,103.898319290734
822268,268B Punggol Sapphire,Level 1 Lift Lobby A & B,1.40378241604129,103.897300084671
824268,268D Punggol Sapphire,Level 1 Lift Lobby A & B,1.40331378111347,103.898358925104
822269,269B Punggol Sapphire,Level 1 Lift Lobby A & B,1.40344393233163,103.898666456376
640459,,Level 1 Lift Lobby B,1.35032904500392,103.720911817526
821270,270A Punggol Sapphire,Level 1 Lift Lobby A & B,1.40397950121026,103.899454945441
823270,270C Punggol Sapphire,Level 1 Lift Lobby A,1.4043154522189,103.898851831195
821271,271A Punggol Residences,Level 1 Lift Lobby A,1.40374539652235,103.900318867807
823271,271C Punggol Residences,Level 1 Lift Lobby B,1.40394165900883,103.901034337843
821272,272A Punggol Residences,Level 1 Lift Lobby A,1.40314525876874,103.900666001893
823272,272C Punggol Residences,Level 1 Lift Lobby A,1.40285706492636,103.900067172851
822273,273B Punggol Regalia,Level 1 Lift Lobby B,1.40196010771339,103.901778767439
824273,273D Punggol Regalia,Level 1 Lift Lobby B,1.40252318209096,103.901295922358
821274,274A Punggol Regalia,Level 1 Lift Lobby B,1.40273620716859,103.902352112902
823274,274C Punggol Regalia,Level 1 Lift Lobby B,1.4032584306282,103.902008676006
821288,288A Punggol Arcadia,Level B1 Lift Lobby B,1.40237799447767,103.903039523309
823288,288C Punggol Arcadia,Level B1 Lift Lobby A,1.40255090260619,103.903557130195
821289,289A Punggol Arcadia,Level B1 Lift Lobby A,1.40157247042169,103.902619076474
823289,289C Punggol Arcadia,Level B1 Lift Lobby A,1.40154924105211,103.903519454156
821308,308A Waterway Terraces I,Level 1 Lift Lobby 2-C,1.40776143065745,103.900998963843
822308,308B Waterway Terraces I,Level 1 Lift Lobby 5-C,1.40776678175669,103.89887868051
823308,308C Waterway Terraces I,Level 1 Lift Lobby 7-C,1.40800694944027,103.899074357998
821316,316A Waterway Cascadia,Level B1 Lift Lobby A,1.40890165905109,103.898407764488
821314,314A Waterway Cascadia,Level 1 Lift Lobby A,1.40826187839775,103.898017940475
824316,316D Waterway Cascadia,Level B1 Lift Lobby A,1.40879311418322,103.896812070957
821315,315A Waterway Cascadia,Level 1 Lift Lobby A,1.40831677374217,103.897052983922
824217,217D Matilda Portico,Level 1 Lift Lobby A,1.40204985762556,103.89616616484
821217,217A Matilda Portico,Level 1 Lift Lobby A,1.4029859177206,103.895020804883
822226,226B The Verandah @ Matilda,Level 1 Lift Lobby A,1.40268497999974,103.893608971394
821227,227A The Verandah @ Matilda,Level 1 Lift Lobby A,1.40358925655806,103.892958748314
619097,,Level 1 Outside Guard House,1.31730329224007,103.719005062408
629176,,"Level 1 On Pillar, Inside Pantry",1.32876098259331,103.686340883447
159640,,Level 2 Inside Security Counter,1.28840746132931,103.811381546497
330027,27 Bendemeer Ville,Level 1 1st Link Way To Market,1.31883815362848,103.862815823199
79903,International Plaza,Level 3 Near To Security Department,1.38798969311368,103.877565501929
520306,,Level 1 Lift Lobby A,1.35292805453995,103.955867117196
440074,Marine Parade Neighbourhood Police Post,Level 1 Inside Marine Parade Neighbourhood Police Post,1.30370518822061,103.907213592718
440076,76 Marine Drive View,Level 1 Lift Lobby C,1.3029350083075,103.907739044319
440072,72 Marine Drive View,Level 1 Lift Lobby B,1.30428356986834,103.908364873073
440078,78 Marine Drive View,Level 1 Lift Lobby B,1.30155231275164,103.908408095825
440079,79 Marine Drive View,Level 1 Lift Lobby B,1.30153313447993,103.907812007948
